cols,rows,inserted_rows,start_op,end_op,time_diff,operation,file_size(KB)
43,1000,400,2022-08-07 06:45:44.793612,2022-08-07 06:45:59.630543,14.836931,INSERT,49128.0
43,1000,400,2022-08-07 06:45:59.637532,2022-08-07 06:45:59.642517,0.004985,SELECT,49128.0
43,1500,500,2022-08-07 06:45:59.648503,2022-08-07 06:46:18.135388,18.486885,INSERT,49128.0
43,1500,500,2022-08-07 06:46:18.137384,2022-08-07 06:46:18.138381,0.000997,SELECT,49128.0
43,2100,600,2022-08-07 06:46:18.139378,2022-08-07 06:46:40.240206,22.100828,INSERT,49128.0
43,2100,600,2022-08-07 06:46:40.247195,2022-08-07 06:46:40.255172,0.007977,SELECT,49128.0
43,2800,700,2022-08-07 06:46:40.260158,2022-08-07 06:47:06.121953,25.861795,INSERT,49128.0
43,2800,700,2022-08-07 06:47:06.123949,2022-08-07 06:47:06.125943,0.001994,SELECT,49128.0
43,3600,800,2022-08-07 06:47:06.127938,2022-08-07 06:47:35.601673,29.473735,INSERT,49128.0
43,3600,800,2022-08-07 06:47:35.603668,2022-08-07 06:47:35.606659,0.002991,SELECT,49128.0
43,4500,900,2022-08-07 06:47:35.608654,2022-08-07 06:48:08.824871,33.216217,INSERT,49128.0
43,4500,900,2022-08-07 06:48:08.829862,2022-08-07 06:48:08.833851,0.003989,SELECT,49128.0
43,5500,1000,2022-08-07 06:48:08.835846,2022-08-07 06:48:45.755291,36.919445,INSERT,49128.0
43,5500,1000,2022-08-07 06:48:45.755291,2022-08-07 06:48:45.770911,0.01562,SELECT,49128.0
43,6600,1100,2022-08-07 06:48:45.786532,2022-08-07 06:49:27.647800,41.861268,INSERT,49128.0
43,6600,1100,2022-08-07 06:49:27.663222,2022-08-07 06:49:27.678880,0.015658,SELECT,49128.0
43,7800,1200,2022-08-07 06:49:27.678880,2022-08-07 06:50:17.833432,50.154552,INSERT,49128.0
43,7800,1200,2022-08-07 06:50:17.840418,2022-08-07 06:50:17.848396,0.007978,SELECT,49128.0
43,9100,1300,2022-08-07 06:50:17.851393,2022-08-07 06:51:13.441365,55.589972,INSERT,49128.0
43,9100,1300,2022-08-07 06:51:13.445356,2022-08-07 06:51:13.456327,0.010971,SELECT,49128.0
43,10500,1400,2022-08-07 06:51:13.460316,2022-08-07 06:52:06.812751,53.352435,INSERT,49128.0
43,10500,1400,2022-08-07 06:52:06.829712,2022-08-07 06:52:06.849657,0.019945,SELECT,49128.0
43,12000,1500,2022-08-07 06:52:06.855641,2022-08-07 06:53:02.201720,55.346079,INSERT,49128.0
43,12000,1500,2022-08-07 06:53:02.218681,2022-08-07 06:53:02.238627,0.019946,SELECT,49128.0
43,13600,1600,2022-08-07 06:53:02.243614,2022-08-07 06:54:01.302875,59.059261,INSERT,49128.0
43,13600,1600,2022-08-07 06:54:01.302875,2022-08-07 06:54:01.318281,0.015406,SELECT,49128.0
43,15300,1700,2022-08-07 06:54:01.318281,2022-08-07 06:55:04.256003,62.937722,INSERT,49128.0
43,15300,1700,2022-08-07 06:55:04.256003,2022-08-07 06:55:04.271423,0.01542,SELECT,49128.0
43,17100,1800,2022-08-07 06:55:04.287044,2022-08-07 06:56:14.610190,70.323146,INSERT,49128.0
43,17100,1800,2022-08-07 06:56:14.632138,2022-08-07 06:56:14.659064,0.026926,SELECT,49128.0
43,19000,1900,2022-08-07 06:56:14.665048,2022-08-07 06:57:31.016057,76.351009,INSERT,49128.0
43,19000,1900,2022-08-07 06:57:31.029026,2022-08-07 06:57:31.052961,0.023935,SELECT,49128.0
43,21000,2000,2022-08-07 06:57:31.058945,2022-08-07 06:58:44.975158,73.916213,INSERT,49128.0
43,21000,2000,2022-08-07 06:58:44.990619,2022-08-07 06:58:45.021855,0.031236,SELECT,49128.0
43,23100,2100,2022-08-07 06:58:45.037484,2022-08-07 07:00:02.638640,77.601156,INSERT,49128.0
43,23100,2100,2022-08-07 07:00:02.664576,2022-08-07 07:00:02.694495,0.029919,SELECT,49128.0
43,25300,2200,2022-08-07 07:00:02.701491,2022-08-07 07:01:26.304870,83.603379,INSERT,49128.0
43,25300,2200,2022-08-07 07:01:26.316842,2022-08-07 07:01:26.338784,0.021942,SELECT,49128.0
43,27600,2300,2022-08-07 07:01:26.345765,2022-08-07 07:02:58.880716,92.534951,INSERT,49128.0
43,27600,2300,2022-08-07 07:02:58.911762,2022-08-07 07:02:58.943002,0.03124,SELECT,49128.0
43,30000,2400,2022-08-07 07:02:58.943002,2022-08-07 07:04:27.646382,88.70338,INSERT,49128.0
43,30000,2400,2022-08-07 07:04:27.661798,2022-08-07 07:04:27.693040,0.031242,SELECT,49128.0
43,32500,2500,2022-08-07 07:04:27.693040,2022-08-07 07:06:00.436837,92.743797,INSERT,49128.0
43,32500,2500,2022-08-07 07:06:00.450804,2022-08-07 07:06:00.482718,0.031914,SELECT,49128.0
43,35100,2600,2022-08-07 07:06:00.491695,2022-08-07 07:07:46.692881,106.201186,INSERT,49128.0
43,35100,2600,2022-08-07 07:07:46.724801,2022-08-07 07:07:46.762699,0.037898,SELECT,49128.0
43,37800,2700,2022-08-07 07:07:46.771675,2022-08-07 07:09:37.583873,110.812198,INSERT,49128.0
43,37800,2700,2022-08-07 07:09:37.599527,2022-08-07 07:09:37.630762,0.031235,SELECT,49128.0
43,40600,2800,2022-08-07 07:09:37.646389,2022-08-07 07:11:21.249678,103.603289,INSERT,49128.0
43,40600,2800,2022-08-07 07:11:21.282595,2022-08-07 07:11:21.325480,0.042885,SELECT,49128.0
43,43500,2900,2022-08-07 07:11:21.335453,2022-08-07 07:13:19.990017,118.654564,INSERT,49128.0
43,43500,2900,2022-08-07 07:13:20.021066,2022-08-07 07:13:20.067925,0.046859,SELECT,49128.0
43,46500,3000,2022-08-07 07:13:20.083546,2022-08-07 07:15:20.899574,120.816028,INSERT,49128.0
43,46500,3000,2022-08-07 07:15:20.915030,2022-08-07 07:15:20.956567,0.041537,SELECT,49128.0
43,49600,3100,2022-08-07 07:15:20.972193,2022-08-07 07:17:15.506187,114.533994,INSERT,49128.0
43,49600,3100,2022-08-07 07:17:15.552882,2022-08-07 07:17:15.599758,0.046876,SELECT,49128.0
43,52800,3200,2022-08-07 07:17:15.615336,2022-08-07 07:19:18.177209,122.561873,INSERT,49128.0
43,52800,3200,2022-08-07 07:19:18.208449,2022-08-07 07:19:18.255312,0.046863,SELECT,49128.0
43,56100,3300,2022-08-07 07:19:18.270933,2022-08-07 07:21:28.937950,130.667017,INSERT,49128.0
43,56100,3300,2022-08-07 07:21:28.977848,2022-08-07 07:21:29.033698,0.05585,SELECT,49128.0
43,59500,3400,2022-08-07 07:21:29.047661,2022-08-07 07:23:38.106627,129.058966,INSERT,49128.0
43,59500,3400,2022-08-07 07:23:38.126579,2022-08-07 07:23:38.184424,0.057845,SELECT,49128.0
43,63000,3500,2022-08-07 07:23:38.199384,2022-08-07 07:26:02.053977,143.854593,INSERT,49128.0
43,63000,3500,2022-08-07 07:26:02.094872,2022-08-07 07:26:02.154712,0.05984,SELECT,49128.0
43,66600,3600,2022-08-07 07:26:02.169672,2022-08-07 07:28:22.071018,139.901346,INSERT,49128.0
43,66600,3600,2022-08-07 07:28:22.092645,2022-08-07 07:28:22.153522,0.060877,SELECT,49128.0
43,70300,3700,2022-08-07 07:28:22.169485,2022-08-07 07:30:39.250106,137.080621,INSERT,49128.0
43,70300,3700,2022-08-07 07:30:39.273047,2022-08-07 07:30:39.337898,0.064851,SELECT,49128.0
43,74100,3800,2022-08-07 07:30:39.354823,2022-08-07 07:33:14.321146,154.966323,INSERT,49128.0
43,74100,3800,2022-08-07 07:33:14.365033,2022-08-07 07:33:14.434876,0.069843,SELECT,49128.0
43,78000,3900,2022-08-07 07:33:14.452834,2022-08-07 07:35:47.862540,153.409706,INSERT,49128.0
43,78000,3900,2022-08-07 07:35:47.885483,2022-08-07 07:35:47.957291,0.071808,SELECT,49128.0
43,82000,4000,2022-08-07 07:35:47.977238,2022-08-07 07:38:34.715494,166.738256,INSERT,49128.0
43,82000,4000,2022-08-07 07:38:34.738439,2022-08-07 07:38:34.812241,0.073802,SELECT,49128.0
43,86100,4100,2022-08-07 07:38:34.831191,2022-08-07 07:41:21.657441,166.82625,INSERT,49128.0
43,86100,4100,2022-08-07 07:41:21.680378,2022-08-07 07:41:21.763157,0.082779,SELECT,49128.0
43,90300,4200,2022-08-07 07:41:21.865434,2022-08-07 07:43:57.094084,155.22865,INSERT,49128.0
43,90300,4200,2022-08-07 07:43:57.121021,2022-08-07 07:43:57.203795,0.082774,SELECT,49128.0
43,94600,4300,2022-08-07 07:43:57.225736,2022-08-07 07:46:42.541546,165.31581,INSERT,49128.0
43,94600,4300,2022-08-07 07:46:42.585432,2022-08-07 07:46:42.672199,0.086767,SELECT,49128.0
43,99000,4400,2022-08-07 07:46:42.695138,2022-08-07 07:49:34.682310,171.987172,INSERT,49128.0
43,99000,4400,2022-08-07 07:49:34.697732,2022-08-07 07:49:34.807081,0.109349,SELECT,49128.0
43,103500,4500,2022-08-07 07:49:34.822702,2022-08-07 07:52:42.537177,187.714475,INSERT,49128.0
43,103500,4500,2022-08-07 07:52:42.568298,2022-08-07 07:52:42.662059,0.093761,SELECT,49128.0
43,108100,4600,2022-08-07 07:52:42.693309,2022-08-07 07:55:45.099267,182.405958,INSERT,49128.0
43,108100,4600,2022-08-07 07:55:45.130543,2022-08-07 07:55:45.239890,0.109347,SELECT,49128.0
43,112800,4700,2022-08-07 07:55:45.255518,2022-08-07 07:58:39.271665,174.016147,INSERT,49128.0
43,112800,4700,2022-08-07 07:58:39.318394,2022-08-07 07:58:39.427712,0.109318,SELECT,49128.0
43,117600,4800,2022-08-07 07:58:39.458957,2022-08-07 08:01:42.291455,182.832498,INSERT,49128.0
43,117600,4800,2022-08-07 08:01:42.325370,2022-08-07 08:01:42.440064,0.114694,SELECT,49128.0
43,122500,4900,2022-08-07 08:01:42.469984,2022-08-07 08:05:01.074925,198.604941,INSERT,49128.0
43,122500,4900,2022-08-07 08:05:01.109836,2022-08-07 08:05:01.219542,0.109706,SELECT,49128.0
44,100,100,2022-08-07 08:05:01.357171,2022-08-07 08:05:05.755670,4.398499,INSERT,49128.0
44,100,100,2022-08-07 08:05:05.771134,2022-08-07 08:05:05.771134,0.0,SELECT,49128.0
44,300,200,2022-08-07 08:05:05.771134,2022-08-07 08:05:15.281215,9.510081,INSERT,49128.0
44,300,200,2022-08-07 08:05:15.288207,2022-08-07 08:05:15.290200,0.001993,SELECT,49128.0
44,600,300,2022-08-07 08:05:15.296185,2022-08-07 08:05:28.552407,13.256222,INSERT,49128.0
44,600,300,2022-08-07 08:05:28.557400,2022-08-07 08:05:28.558395,0.000995,SELECT,49128.0
44,1000,400,2022-08-07 08:05:28.559393,2022-08-07 08:05:45.425319,16.865926,INSERT,49128.0
44,1000,400,2022-08-07 08:05:45.430312,2022-08-07 08:05:45.431307,0.000995,SELECT,49128.0
44,1500,500,2022-08-07 08:05:45.433311,2022-08-07 08:06:05.867030,20.433719,INSERT,49128.0
44,1500,500,2022-08-07 08:06:05.872063,2022-08-07 08:06:05.874045,0.001982,SELECT,49128.0
44,2100,600,2022-08-07 08:06:05.875035,2022-08-07 08:06:31.262997,25.387962,INSERT,49128.0
44,2100,600,2022-08-07 08:06:31.269976,2022-08-07 08:06:31.277953,0.007977,SELECT,49128.0
44,2800,700,2022-08-07 08:06:31.282941,2022-08-07 08:07:00.285748,29.002807,INSERT,49128.0
44,2800,700,2022-08-07 08:07:00.291736,2022-08-07 08:07:00.293730,0.001994,SELECT,49128.0
44,3600,800,2022-08-07 08:07:00.294728,2022-08-07 08:07:33.243051,32.948323,INSERT,49128.0
44,3600,800,2022-08-07 08:07:33.250039,2022-08-07 08:07:33.253028,0.002989,SELECT,49128.0
44,4500,900,2022-08-07 08:07:33.255024,2022-08-07 08:08:06.913861,33.658837,INSERT,49128.0
44,4500,900,2022-08-07 08:08:06.920849,2022-08-07 08:08:06.935806,0.014957,SELECT,49128.0
44,5500,1000,2022-08-07 08:08:06.939797,2022-08-07 08:08:43.922500,36.982703,INSERT,49128.0
44,5500,1000,2022-08-07 08:08:43.935472,2022-08-07 08:08:43.952425,0.016953,SELECT,49128.0
44,6600,1100,2022-08-07 08:08:43.957411,2022-08-07 08:09:24.567349,40.609938,INSERT,49128.0
44,6600,1100,2022-08-07 08:09:24.581321,2022-08-07 08:09:24.599271,0.01795,SELECT,49128.0
44,7800,1200,2022-08-07 08:09:24.604258,2022-08-07 08:10:09.005995,44.401737,INSERT,49128.0
44,7800,1200,2022-08-07 08:10:09.021461,2022-08-07 08:10:09.037081,0.01562,SELECT,49128.0
44,9100,1300,2022-08-07 08:10:09.037081,2022-08-07 08:10:57.075533,48.038452,INSERT,49128.0
44,9100,1300,2022-08-07 08:10:57.075533,2022-08-07 08:10:57.094125,0.018592,SELECT,49128.0
44,10500,1400,2022-08-07 08:10:57.098107,2022-08-07 08:11:48.839204,51.741097,INSERT,49128.0
44,10500,1400,2022-08-07 08:11:48.858159,2022-08-07 08:11:48.881133,0.022974,SELECT,49128.0
44,12000,1500,2022-08-07 08:11:48.886115,2022-08-07 08:12:47.615614,58.729499,INSERT,49128.0
44,12000,1500,2022-08-07 08:12:47.631045,2022-08-07 08:12:47.646656,0.015611,SELECT,49128.0
44,13600,1600,2022-08-07 08:12:47.646656,2022-08-07 08:13:50.575821,62.929165,INSERT,49128.0
44,13600,1600,2022-08-07 08:13:50.581807,2022-08-07 08:13:50.595769,0.013962,SELECT,49128.0
44,15300,1700,2022-08-07 08:13:50.600757,2022-08-07 08:14:53.473104,62.872347,INSERT,49128.0
44,15300,1700,2022-08-07 08:14:53.479089,2022-08-07 08:14:53.495046,0.015957,SELECT,49128.0
44,17100,1800,2022-08-07 08:14:53.500033,2022-08-07 08:16:00.021006,66.520973,INSERT,49128.0
44,17100,1800,2022-08-07 08:16:00.021006,2022-08-07 08:16:00.036623,0.015617,SELECT,49128.0
44,19000,1900,2022-08-07 08:16:00.052249,2022-08-07 08:17:10.450377,70.398128,INSERT,49128.0
44,19000,1900,2022-08-07 08:17:10.460354,2022-08-07 08:17:10.478306,0.017952,SELECT,49128.0
44,21000,2000,2022-08-07 08:17:10.483293,2022-08-07 08:18:35.047787,84.564494,INSERT,49128.0
44,21000,2000,2022-08-07 08:18:35.047787,2022-08-07 08:18:35.078865,0.031078,SELECT,49128.0
44,23100,2100,2022-08-07 08:18:35.078865,2022-08-07 08:20:02.959989,87.881124,INSERT,49128.0
44,23100,2100,2022-08-07 08:20:02.975647,2022-08-07 08:20:02.991252,0.015605,SELECT,49128.0
44,25300,2200,2022-08-07 08:20:03.006876,2022-08-07 08:21:25.442575,82.435699,INSERT,49128.0
44,25300,2200,2022-08-07 08:21:25.453548,2022-08-07 08:21:25.483467,0.029919,SELECT,49128.0
44,27600,2300,2022-08-07 08:21:25.499424,2022-08-07 08:22:50.516181,85.016757,INSERT,49128.0
44,27600,2300,2022-08-07 08:22:50.544113,2022-08-07 08:22:50.578021,0.033908,SELECT,49128.0
44,30000,2400,2022-08-07 08:22:50.586009,2022-08-07 08:24:31.653970,101.067961,INSERT,49128.0
44,30000,2400,2022-08-07 08:24:31.653970,2022-08-07 08:24:31.685050,0.03108,SELECT,49128.0
44,32500,2500,2022-08-07 08:24:31.700672,2022-08-07 08:26:10.076835,98.376163,INSERT,49128.0
44,32500,2500,2022-08-07 08:26:10.089805,2022-08-07 08:26:10.119724,0.029919,SELECT,49128.0
44,35100,2600,2022-08-07 08:26:10.128718,2022-08-07 08:27:51.490155,101.361437,INSERT,49128.0
44,35100,2600,2022-08-07 08:27:51.505613,2022-08-07 08:27:51.536847,0.031234,SELECT,49128.0
44,37800,2700,2022-08-07 08:27:51.536847,2022-08-07 08:29:36.000660,104.463813,INSERT,49128.0
44,37800,2700,2022-08-07 08:29:36.033612,2022-08-07 08:29:36.068513,0.034901,SELECT,49128.0
44,40600,2800,2022-08-07 08:29:36.078457,2022-08-07 08:31:19.641542,103.563085,INSERT,49128.0
44,40600,2800,2022-08-07 08:31:19.674459,2022-08-07 08:31:19.718340,0.043881,SELECT,49128.0
44,43500,2900,2022-08-07 08:31:19.728314,2022-08-07 08:33:07.125298,107.396984,INSERT,49128.0
44,43500,2900,2022-08-07 08:33:07.138266,2022-08-07 08:33:07.178159,0.039893,SELECT,49128.0
44,46500,3000,2022-08-07 08:33:07.189129,2022-08-07 08:35:08.799948,121.610819,INSERT,49128.0
44,46500,3000,2022-08-07 08:35:08.834859,2022-08-07 08:35:08.882730,0.047871,SELECT,49128.0
44,49600,3100,2022-08-07 08:35:08.894699,2022-08-07 08:37:03.320382,114.425683,INSERT,49128.0
44,49600,3100,2022-08-07 08:37:03.337375,2022-08-07 08:37:03.384250,0.046875,SELECT,49128.0
44,52800,3200,2022-08-07 08:37:03.397213,2022-08-07 08:39:11.803126,128.405913,INSERT,49128.0
44,52800,3200,2022-08-07 08:39:11.818493,2022-08-07 08:39:11.881011,0.062518,SELECT,49128.0
44,56100,3300,2022-08-07 08:39:11.896627,2022-08-07 08:41:22.959809,131.063182,INSERT,49128.0
44,56100,3300,2022-08-07 08:41:22.973801,2022-08-07 08:41:23.026661,0.05286,SELECT,49128.0
44,59500,3400,2022-08-07 08:41:23.040594,2022-08-07 08:43:28.766994,125.7264,INSERT,49128.0
44,59500,3400,2022-08-07 08:43:28.806893,2022-08-07 08:43:28.868762,0.061869,SELECT,49128.0
44,63000,3500,2022-08-07 08:43:28.882722,2022-08-07 08:45:47.748354,138.865632,INSERT,49128.0
44,63000,3500,2022-08-07 08:45:47.768305,2022-08-07 08:45:47.826150,0.057845,SELECT,49128.0
44,66600,3600,2022-08-07 08:45:47.845130,2022-08-07 08:48:13.662146,145.817016,INSERT,49128.0
44,66600,3600,2022-08-07 08:48:13.708804,2022-08-07 08:48:13.771289,0.062485,SELECT,49128.0
44,70300,3700,2022-08-07 08:48:13.786910,2022-08-07 08:50:34.032484,140.245574,INSERT,49128.0
44,70300,3700,2022-08-07 08:50:34.069391,2022-08-07 08:50:34.136212,0.066821,SELECT,49128.0
44,74100,3800,2022-08-07 08:50:34.153167,2022-08-07 08:53:01.615284,147.462117,INSERT,49128.0
44,74100,3800,2022-08-07 08:53:01.662163,2022-08-07 08:53:01.732973,0.07081,SELECT,49128.0
44,78000,3900,2022-08-07 08:53:01.750926,2022-08-07 08:55:25.954405,144.203479,INSERT,49128.0
44,78000,3900,2022-08-07 08:55:25.969823,2022-08-07 08:55:26.047929,0.078106,SELECT,49128.0
44,82000,4000,2022-08-07 08:55:26.063551,2022-08-07 08:58:01.334101,155.27055,INSERT,49128.0
44,82000,4000,2022-08-07 08:58:01.349518,2022-08-07 08:58:01.427624,0.078106,SELECT,49128.0
44,86100,4100,2022-08-07 08:58:01.443246,2022-08-07 09:00:47.245450,165.802204,INSERT,49128.0
44,86100,4100,2022-08-07 09:00:47.292329,2022-08-07 09:00:47.376137,0.083808,SELECT,49128.0
44,90300,4200,2022-08-07 09:00:47.397080,2022-08-07 09:03:36.882986,169.485906,INSERT,49128.0
44,90300,4200,2022-08-07 09:03:36.929874,2022-08-07 09:03:37.013641,0.083767,SELECT,49128.0
44,94600,4300,2022-08-07 09:03:37.034585,2022-08-07 09:06:16.421959,159.387374,INSERT,49128.0
44,94600,4300,2022-08-07 09:06:16.459861,2022-08-07 09:06:16.549622,0.089761,SELECT,49128.0
44,99000,4400,2022-08-07 09:06:16.573571,2022-08-07 09:09:09.437713,172.864142,INSERT,49128.0
44,99000,4400,2022-08-07 09:09:09.466640,2022-08-07 09:09:09.557397,0.090757,SELECT,49128.0
44,103500,4500,2022-08-07 09:09:09.581333,2022-08-07 09:12:09.531979,179.950646,INSERT,49128.0
44,103500,4500,2022-08-07 09:12:09.573872,2022-08-07 09:12:09.667621,0.093749,SELECT,49128.0
44,108100,4600,2022-08-07 09:12:09.691567,2022-08-07 09:15:07.738833,178.047266,INSERT,49128.0
44,108100,4600,2022-08-07 09:15:07.770752,2022-08-07 09:15:07.870485,0.099733,SELECT,49128.0
44,112800,4700,2022-08-07 09:15:07.897413,2022-08-07 09:18:03.991862,176.094449,INSERT,49128.0
44,112800,4700,2022-08-07 09:18:04.038749,2022-08-07 09:18:04.153602,0.114853,SELECT,49128.0
44,117600,4800,2022-08-07 09:18:04.180532,2022-08-07 09:21:24.833835,200.653303,INSERT,49128.0
44,117600,4800,2022-08-07 09:21:24.873538,2022-08-07 09:21:24.982884,0.109346,SELECT,49128.0
44,122500,4900,2022-08-07 09:21:25.014133,2022-08-07 09:24:38.546682,193.532549,INSERT,49128.0
44,122500,4900,2022-08-07 09:24:38.604532,2022-08-07 09:24:38.717231,0.112699,SELECT,49128.0
45,100,100,2022-08-07 09:24:38.905441,2022-08-07 09:24:42.734434,3.828993,INSERT,49128.0
45,100,100,2022-08-07 09:24:42.740424,2022-08-07 09:24:42.740424,0.0,SELECT,49128.0
45,300,200,2022-08-07 09:24:42.741422,2022-08-07 09:24:50.507552,7.76613,INSERT,49128.0
45,300,200,2022-08-07 09:24:50.514541,2022-08-07 09:24:50.516535,0.001994,SELECT,49128.0
45,600,300,2022-08-07 09:24:50.523516,2022-08-07 09:25:03.725970,13.202454,INSERT,49128.0
45,600,300,2022-08-07 09:25:03.732958,2022-08-07 09:25:03.735949,0.002991,SELECT,49128.0
45,1000,400,2022-08-07 09:25:03.741933,2022-08-07 09:25:19.771470,16.029537,INSERT,49128.0
45,1000,400,2022-08-07 09:25:19.771470,2022-08-07 09:25:19.771470,0.0,SELECT,49128.0
45,1500,500,2022-08-07 09:25:19.771470,2022-08-07 09:25:41.521315,21.749845,INSERT,49128.0
45,1500,500,2022-08-07 09:25:41.536734,2022-08-07 09:25:41.536734,0.0,SELECT,49128.0
45,2100,600,2022-08-07 09:25:41.552355,2022-08-07 09:26:07.783699,26.231344,INSERT,49128.0
45,2100,600,2022-08-07 09:26:07.788693,2022-08-07 09:26:07.790685,0.001992,SELECT,49128.0
45,2800,700,2022-08-07 09:26:07.791683,2022-08-07 09:26:38.745756,30.954073,INSERT,49128.0
45,2800,700,2022-08-07 09:26:38.746760,2022-08-07 09:26:38.749751,0.002991,SELECT,49128.0
45,3600,800,2022-08-07 09:26:38.750749,2022-08-07 09:27:12.990453,34.239704,INSERT,49128.0
45,3600,800,2022-08-07 09:27:12.998438,2022-08-07 09:27:13.008409,0.009971,SELECT,49128.0
45,4500,900,2022-08-07 09:27:13.012399,2022-08-07 09:27:47.867638,34.855239,INSERT,49128.0
45,4500,900,2022-08-07 09:27:47.867638,2022-08-07 09:27:47.883061,0.015423,SELECT,49128.0
45,5500,1000,2022-08-07 09:27:47.898681,2022-08-07 09:28:30.111130,42.212449,INSERT,49128.0
45,5500,1000,2022-08-07 09:28:30.115155,2022-08-07 09:28:30.121136,0.005981,SELECT,49128.0
45,6600,1100,2022-08-07 09:28:30.124099,2022-08-07 09:29:16.849341,46.725242,INSERT,49128.0
45,6600,1100,2022-08-07 09:29:16.856328,2022-08-07 09:29:16.864306,0.007978,SELECT,49128.0
45,7800,1200,2022-08-07 09:29:16.867298,2022-08-07 09:30:03.187417,46.320119,INSERT,49128.0
45,7800,1200,2022-08-07 09:30:03.202384,2022-08-07 09:30:03.220333,0.017949,SELECT,49128.0
45,9100,1300,2022-08-07 09:30:03.225320,2022-08-07 09:30:53.302784,50.077464,INSERT,49128.0
45,9100,1300,2022-08-07 09:30:53.318096,2022-08-07 09:30:53.318096,0.0,SELECT,49128.0
45,10500,1400,2022-08-07 09:30:53.318096,2022-08-07 09:31:47.377155,54.059059,INSERT,49128.0
45,10500,1400,2022-08-07 09:31:47.382144,2022-08-07 09:31:47.392117,0.009973,SELECT,49128.0
45,12000,1500,2022-08-07 09:31:47.396107,2022-08-07 09:32:45.287324,57.891217,INSERT,49128.0
45,12000,1500,2022-08-07 09:32:45.302743,2022-08-07 09:32:45.333982,0.031239,SELECT,49128.0
45,13600,1600,2022-08-07 09:32:45.333982,2022-08-07 09:33:50.913353,65.579371,INSERT,49128.0
45,13600,1600,2022-08-07 09:33:50.944349,2022-08-07 09:33:50.959969,0.01562,SELECT,49128.0
45,15300,1700,2022-08-07 09:33:50.975591,2022-08-07 09:34:54.930687,63.955096,INSERT,49128.0
45,15300,1700,2022-08-07 09:34:54.946649,2022-08-07 09:34:54.962607,0.015958,SELECT,49128.0
45,17100,1800,2022-08-07 09:34:54.968591,2022-08-07 09:36:04.353981,69.38539,INSERT,49128.0
45,17100,1800,2022-08-07 09:36:04.376926,2022-08-07 09:36:04.403852,0.026926,SELECT,49128.0
45,19000,1900,2022-08-07 09:36:04.409836,2022-08-07 09:37:14.642534,70.232698,INSERT,49128.0
45,19000,1900,2022-08-07 09:37:14.652525,2022-08-07 09:37:14.670496,0.017971,SELECT,49128.0
45,21000,2000,2022-08-07 09:37:14.675482,2022-08-07 09:38:28.553486,73.878004,INSERT,49128.0
45,21000,2000,2022-08-07 09:38:28.578425,2022-08-07 09:38:28.608344,0.029919,SELECT,49128.0
45,23100,2100,2022-08-07 09:38:28.614339,2022-08-07 09:39:55.318262,86.703923,INSERT,49128.0
45,23100,2100,2022-08-07 09:39:55.318262,2022-08-07 09:39:55.349328,0.031066,SELECT,49128.0
45,25300,2200,2022-08-07 09:39:55.349328,2022-08-07 09:41:23.393308,88.04398,INSERT,49128.0
45,25300,2200,2022-08-07 09:41:23.413260,2022-08-07 09:41:23.437195,0.023935,SELECT,49128.0
45,27600,2300,2022-08-07 09:41:23.443179,2022-08-07 09:42:54.910561,91.467382,INSERT,49128.0
45,27600,2300,2022-08-07 09:42:54.919538,2022-08-07 09:42:54.945498,0.02596,SELECT,49128.0
45,30000,2400,2022-08-07 09:42:54.953478,2022-08-07 09:44:23.747175,88.793697,INSERT,49128.0
45,30000,2400,2022-08-07 09:44:23.762649,2022-08-07 09:44:23.793888,0.031239,SELECT,49128.0
45,32500,2500,2022-08-07 09:44:23.809509,2022-08-07 09:45:56.367821,92.558312,INSERT,49128.0
45,32500,2500,2022-08-07 09:45:56.393756,2022-08-07 09:45:56.424673,0.030917,SELECT,49128.0
45,35100,2600,2022-08-07 09:45:56.433650,2022-08-07 09:47:36.939173,100.505523,INSERT,49128.0
45,35100,2600,2022-08-07 09:47:36.954639,2022-08-07 09:47:37.001492,0.046853,SELECT,49128.0
45,37800,2700,2022-08-07 09:47:37.017112,2022-08-07 09:49:30.015388,112.998276,INSERT,49128.0
45,37800,2700,2022-08-07 09:49:30.029356,2022-08-07 09:49:30.065260,0.035904,SELECT,49128.0
45,40600,2800,2022-08-07 09:49:30.075233,2022-08-07 09:51:26.403537,116.328304,INSERT,49128.0
45,40600,2800,2022-08-07 09:51:26.428474,2022-08-07 09:51:26.472355,0.043881,SELECT,49128.0
45,43500,2900,2022-08-07 09:51:26.482329,2022-08-07 09:53:21.778869,115.29654,INSERT,49128.0
45,43500,2900,2022-08-07 09:53:21.795829,2022-08-07 09:53:21.837717,0.041888,SELECT,49128.0
45,46500,3000,2022-08-07 09:53:21.848688,2022-08-07 09:55:27.080163,125.231475,INSERT,49128.0
45,46500,3000,2022-08-07 09:55:27.097122,2022-08-07 09:55:27.142002,0.04488,SELECT,49128.0
45,49600,3100,2022-08-07 09:55:27.152973,2022-08-07 09:57:21.474768,114.321795,INSERT,49128.0
45,49600,3100,2022-08-07 09:57:21.505844,2022-08-07 09:57:21.552709,0.046865,SELECT,49128.0
45,52800,3200,2022-08-07 09:57:21.568331,2022-08-07 09:59:25.606978,124.038647,INSERT,49128.0
45,52800,3200,2022-08-07 09:59:25.622434,2022-08-07 09:59:25.669296,0.046862,SELECT,49128.0
45,56100,3300,2022-08-07 09:59:25.684919,2022-08-07 10:01:34.557098,128.872179,INSERT,49128.0
