cols,rows,inserted_rows,start_op,end_op,time_diff,operation
12,13600,1600,2023-02-03 07:43:34.061704,2023-02-03 07:43:34.061704,0.0,SELECT
12,15300,1700,2023-02-03 07:43:34.067692,2023-02-03 07:43:34.225867,0.158175,INSERT
12,15300,1700,2023-02-03 07:43:34.230852,2023-02-03 07:43:34.230852,0.0,SELECT
12,17100,1800,2023-02-03 07:43:34.235838,2023-02-03 07:43:34.397406,0.161568,INSERT
12,17100,1800,2023-02-03 07:43:34.402392,2023-02-03 07:43:34.402392,0.0,SELECT
12,19000,1900,2023-02-03 07:43:34.408378,2023-02-03 07:43:34.587992,0.179614,INSERT
12,19000,1900,2023-02-03 07:43:34.594974,2023-02-03 07:43:34.595980,0.001006,SELECT
12,21000,2000,2023-02-03 07:43:34.605946,2023-02-03 07:43:34.785467,0.179521,INSERT
12,21000,2000,2023-02-03 07:43:34.790454,2023-02-03 07:43:34.790454,0.0,SELECT
12,23100,2100,2023-02-03 07:43:34.797435,2023-02-03 07:43:35.010867,0.213432,INSERT
12,23100,2100,2023-02-03 07:43:35.015855,2023-02-03 07:43:35.015855,0.0,SELECT
12,25300,2200,2023-02-03 07:43:35.021835,2023-02-03 07:43:35.234269,0.212434,INSERT
12,25300,2200,2023-02-03 07:43:35.239261,2023-02-03 07:43:35.239261,0.0,SELECT
12,27600,2300,2023-02-03 07:43:35.245241,2023-02-03 07:43:35.482606,0.237365,INSERT
12,27600,2300,2023-02-03 07:43:35.490585,2023-02-03 07:43:35.490585,0.0,SELECT
12,30000,2400,2023-02-03 07:43:35.495573,2023-02-03 07:43:35.744069,0.248496,INSERT
12,30000,2400,2023-02-03 07:43:35.749057,2023-02-03 07:43:35.750054,0.000997,SELECT
12,32500,2500,2023-02-03 07:43:35.755042,2023-02-03 07:43:35.974459,0.219417,INSERT
12,32500,2500,2023-02-03 07:43:35.980445,2023-02-03 07:43:35.981443,0.000998,SELECT
12,35100,2600,2023-02-03 07:43:35.987420,2023-02-03 07:43:36.246786,0.259366,INSERT
12,35100,2600,2023-02-03 07:43:36.253774,2023-02-03 07:43:36.253774,0.0,SELECT
12,37800,2700,2023-02-03 07:43:36.261749,2023-02-03 07:43:36.549978,0.288229,INSERT
12,37800,2700,2023-02-03 07:43:36.560948,2023-02-03 07:43:36.560948,0.0,SELECT
12,40600,2800,2023-02-03 07:43:36.569925,2023-02-03 07:43:36.878903,0.308978,INSERT
12,40600,2800,2023-02-03 07:43:36.885883,2023-02-03 07:43:36.885883,0.0,SELECT
12,43500,2900,2023-02-03 07:43:36.893868,2023-02-03 07:43:37.181113,0.287245,INSERT
12,43500,2900,2023-02-03 07:43:37.189096,2023-02-03 07:43:37.190094,0.000998,SELECT
12,46500,3000,2023-02-03 07:43:37.198068,2023-02-03 07:43:37.584255,0.386187,INSERT
12,46500,3000,2023-02-03 07:43:37.592231,2023-02-03 07:43:37.592231,0.0,SELECT
12,49600,3100,2023-02-03 07:43:37.606197,2023-02-03 07:43:37.952271,0.346074,INSERT
12,49600,3100,2023-02-03 07:43:37.964239,2023-02-03 07:43:37.965238,0.000999,SELECT
12,52800,3200,2023-02-03 07:43:37.974210,2023-02-03 07:43:38.319286,0.345076,INSERT
12,52800,3200,2023-02-03 07:43:38.329262,2023-02-03 07:43:38.329262,0.0,SELECT
12,56100,3300,2023-02-03 07:43:38.338243,2023-02-03 07:43:38.705947,0.367704,INSERT
12,56100,3300,2023-02-03 07:43:38.715938,2023-02-03 07:43:38.715938,0.0,SELECT
12,59500,3400,2023-02-03 07:43:38.724945,2023-02-03 07:43:39.115441,0.390496,INSERT
12,59500,3400,2023-02-03 07:43:39.125420,2023-02-03 07:43:39.126411,0.000991,SELECT
12,63000,3500,2023-02-03 07:43:39.135388,2023-02-03 07:43:39.480272,0.344884,INSERT
12,63000,3500,2023-02-03 07:43:39.490252,2023-02-03 07:43:39.491248,0.000996,SELECT
12,66600,3600,2023-02-03 07:43:39.500222,2023-02-03 07:43:39.894220,0.393998,INSERT
12,66600,3600,2023-02-03 07:43:39.905190,2023-02-03 07:43:39.905190,0.0,SELECT
12,70300,3700,2023-02-03 07:43:39.916163,2023-02-03 07:43:40.309503,0.39334,INSERT
12,70300,3700,2023-02-03 07:43:40.319478,2023-02-03 07:43:40.319478,0.0,SELECT
12,74100,3800,2023-02-03 07:43:40.331478,2023-02-03 07:43:40.730380,0.398902,INSERT
12,74100,3800,2023-02-03 07:43:40.743343,2023-02-03 07:43:40.743343,0.0,SELECT
12,78000,3900,2023-02-03 07:43:40.753321,2023-02-03 07:43:41.161813,0.408492,INSERT
12,78000,3900,2023-02-03 07:43:41.173777,2023-02-03 07:43:41.173777,0.0,SELECT
12,82000,4000,2023-02-03 07:43:41.185749,2023-02-03 07:43:41.616546,0.430797,INSERT
12,82000,4000,2023-02-03 07:43:41.627537,2023-02-03 07:43:41.628521,0.000984,SELECT
12,86100,4100,2023-02-03 07:43:41.645469,2023-02-03 07:43:42.106223,0.460754,INSERT
12,86100,4100,2023-02-03 07:43:42.118162,2023-02-03 07:43:42.119162,0.001,SELECT
12,90300,4200,2023-02-03 07:43:42.133119,2023-02-03 07:43:42.579629,0.44651,INSERT
12,90300,4200,2023-02-03 07:43:42.591600,2023-02-03 07:43:42.591600,0.0,SELECT
12,94600,4300,2023-02-03 07:43:42.608587,2023-02-03 07:43:43.071315,0.462728,INSERT
12,94600,4300,2023-02-03 07:43:43.084285,2023-02-03 07:43:43.084285,0.0,SELECT
12,99000,4400,2023-02-03 07:43:43.098251,2023-02-03 07:43:43.568016,0.469765,INSERT
12,99000,4400,2023-02-03 07:43:43.579983,2023-02-03 07:43:43.580981,0.000998,SELECT
12,103500,4500,2023-02-03 07:43:43.594944,2023-02-03 07:43:44.095664,0.50072,INSERT
12,103500,4500,2023-02-03 07:43:44.109631,2023-02-03 07:43:44.110628,0.000997,SELECT
12,108100,4600,2023-02-03 07:43:44.126583,2023-02-03 07:43:44.564410,0.437827,INSERT
12,108100,4600,2023-02-03 07:43:44.582362,2023-02-03 07:43:44.582362,0.0,SELECT
12,112800,4700,2023-02-03 07:43:44.595329,2023-02-03 07:43:45.027250,0.431921,INSERT
12,112800,4700,2023-02-03 07:43:45.040217,2023-02-03 07:43:45.040217,0.0,SELECT
12,117600,4800,2023-02-03 07:43:45.054219,2023-02-03 07:43:45.466439,0.41222,INSERT
12,117600,4800,2023-02-03 07:43:45.477405,2023-02-03 07:43:45.478401,0.000996,SELECT
12,122500,4900,2023-02-03 07:43:45.491367,2023-02-03 07:43:46.096528,0.605161,INSERT
12,122500,4900,2023-02-03 07:43:46.111523,2023-02-03 07:43:46.111523,0.0,SELECT
13,100,100,2023-02-03 07:43:46.133431,2023-02-03 07:43:46.150388,0.016957,INSERT
13,100,100,2023-02-03 07:43:46.154374,2023-02-03 07:43:46.155405,0.001031,SELECT
13,300,200,2023-02-03 07:43:46.160358,2023-02-03 07:43:46.187284,0.026926,INSERT
13,300,200,2023-02-03 07:43:46.189279,2023-02-03 07:43:46.189279,0.0,SELECT
13,600,300,2023-02-03 07:43:46.193270,2023-02-03 07:43:46.227582,0.034312,INSERT
13,600,300,2023-02-03 07:43:46.229578,2023-02-03 07:43:46.229578,0.0,SELECT
13,1000,400,2023-02-03 07:43:46.234570,2023-02-03 07:43:46.284428,0.049858,INSERT
13,1000,400,2023-02-03 07:43:46.287419,2023-02-03 07:43:46.288419,0.001,SELECT
13,1500,500,2023-02-03 07:43:46.292420,2023-02-03 07:43:46.367819,0.075399,INSERT
13,1500,500,2023-02-03 07:43:46.371811,2023-02-03 07:43:46.372815,0.001004,SELECT
13,2100,600,2023-02-03 07:43:46.375831,2023-02-03 07:43:46.449600,0.073769,INSERT
13,2100,600,2023-02-03 07:43:46.451594,2023-02-03 07:43:46.452594,0.001,SELECT
13,2800,700,2023-02-03 07:43:46.457580,2023-02-03 07:43:46.536368,0.078788,INSERT
13,2800,700,2023-02-03 07:43:46.541354,2023-02-03 07:43:46.541354,0.0,SELECT
13,3600,800,2023-02-03 07:43:46.545348,2023-02-03 07:43:46.649068,0.10372,INSERT
13,3600,800,2023-02-03 07:43:46.652059,2023-02-03 07:43:46.652059,0.0,SELECT
13,4500,900,2023-02-03 07:43:46.656049,2023-02-03 07:43:46.821144,0.165095,INSERT
13,4500,900,2023-02-03 07:43:46.826132,2023-02-03 07:43:46.827131,0.000999,SELECT
13,5500,1000,2023-02-03 07:43:46.833112,2023-02-03 07:43:46.946808,0.113696,INSERT
13,5500,1000,2023-02-03 07:43:46.950797,2023-02-03 07:43:46.951794,0.000997,SELECT
13,6600,1100,2023-02-03 07:43:46.954789,2023-02-03 07:43:47.079064,0.124275,INSERT
13,6600,1100,2023-02-03 07:43:47.082056,2023-02-03 07:43:47.083053,0.000997,SELECT
13,7800,1200,2023-02-03 07:43:47.088039,2023-02-03 07:43:47.234647,0.146608,INSERT
13,7800,1200,2023-02-03 07:43:47.238641,2023-02-03 07:43:47.238641,0.0,SELECT
13,9100,1300,2023-02-03 07:43:47.243622,2023-02-03 07:43:47.398378,0.154756,INSERT
13,9100,1300,2023-02-03 07:43:47.403379,2023-02-03 07:43:47.404363,0.000984,SELECT
13,10500,1400,2023-02-03 07:43:47.409349,2023-02-03 07:43:47.570917,0.161568,INSERT
13,10500,1400,2023-02-03 07:43:47.575903,2023-02-03 07:43:47.575903,0.0,SELECT
13,12000,1500,2023-02-03 07:43:47.581888,2023-02-03 07:43:47.775761,0.193873,INSERT
13,12000,1500,2023-02-03 07:43:47.781743,2023-02-03 07:43:47.781743,0.0,SELECT
13,13600,1600,2023-02-03 07:43:47.785731,2023-02-03 07:43:47.989840,0.204109,INSERT
13,13600,1600,2023-02-03 07:43:47.993824,2023-02-03 07:43:47.994821,0.000997,SELECT
13,15300,1700,2023-02-03 07:43:47.999807,2023-02-03 07:43:48.186618,0.186811,INSERT
13,15300,1700,2023-02-03 07:43:48.194598,2023-02-03 07:43:48.195595,0.000997,SELECT
13,17100,1800,2023-02-03 07:43:48.200582,2023-02-03 07:43:48.390075,0.189493,INSERT
13,17100,1800,2023-02-03 07:43:48.395060,2023-02-03 07:43:48.395060,0.0,SELECT
13,19000,1900,2023-02-03 07:43:48.399050,2023-02-03 07:43:48.605510,0.20646,INSERT
13,19000,1900,2023-02-03 07:43:48.610487,2023-02-03 07:43:48.611482,0.000995,SELECT
13,21000,2000,2023-02-03 07:43:48.617466,2023-02-03 07:43:48.824912,0.207446,INSERT
13,21000,2000,2023-02-03 07:43:48.830895,2023-02-03 07:43:48.830895,0.0,SELECT
13,23100,2100,2023-02-03 07:43:48.837877,2023-02-03 07:43:49.064278,0.226401,INSERT
13,23100,2100,2023-02-03 07:43:49.069266,2023-02-03 07:43:49.070268,0.001002,SELECT
13,25300,2200,2023-02-03 07:43:49.076440,2023-02-03 07:43:49.307135,0.230695,INSERT
13,25300,2200,2023-02-03 07:43:49.312109,2023-02-03 07:43:49.314104,0.001995,SELECT
13,27600,2300,2023-02-03 07:43:49.321092,2023-02-03 07:43:49.546479,0.225387,INSERT
13,27600,2300,2023-02-03 07:43:49.553462,2023-02-03 07:43:49.553462,0.0,SELECT
13,30000,2400,2023-02-03 07:43:49.559447,2023-02-03 07:43:49.791459,0.232012,INSERT
13,30000,2400,2023-02-03 07:43:49.795448,2023-02-03 07:43:49.796446,0.000998,SELECT
13,32500,2500,2023-02-03 07:43:49.803426,2023-02-03 07:43:50.032813,0.229387,INSERT
13,32500,2500,2023-02-03 07:43:50.037801,2023-02-03 07:43:50.038804,0.001003,SELECT
13,35100,2600,2023-02-03 07:43:50.045779,2023-02-03 07:43:50.307081,0.261302,INSERT
13,35100,2600,2023-02-03 07:43:50.314065,2023-02-03 07:43:50.315064,0.000999,SELECT
13,37800,2700,2023-02-03 07:43:50.321043,2023-02-03 07:43:50.592415,0.271372,INSERT
13,37800,2700,2023-02-03 07:43:50.599399,2023-02-03 07:43:50.600387,0.000988,SELECT
13,40600,2800,2023-02-03 07:43:50.607365,2023-02-03 07:43:50.887847,0.280482,INSERT
13,40600,2800,2023-02-03 07:43:50.896824,2023-02-03 07:43:50.897871,0.001047,SELECT
13,43500,2900,2023-02-03 07:43:50.907796,2023-02-03 07:43:51.202974,0.295178,INSERT
13,43500,2900,2023-02-03 07:43:51.212946,2023-02-03 07:43:51.212946,0.0,SELECT
13,46500,3000,2023-02-03 07:43:51.220925,2023-02-03 07:43:51.532092,0.311167,INSERT
13,46500,3000,2023-02-03 07:43:51.541069,2023-02-03 07:43:51.542066,0.000997,SELECT
13,49600,3100,2023-02-03 07:43:51.551044,2023-02-03 07:43:51.884152,0.333108,INSERT
13,49600,3100,2023-02-03 07:43:51.891133,2023-02-03 07:43:51.892130,0.000997,SELECT
13,52800,3200,2023-02-03 07:43:51.899114,2023-02-03 07:43:52.194841,0.295727,INSERT
13,52800,3200,2023-02-03 07:43:52.202818,2023-02-03 07:43:52.202818,0.0,SELECT
13,56100,3300,2023-02-03 07:43:52.211794,2023-02-03 07:43:52.550687,0.338893,INSERT
13,56100,3300,2023-02-03 07:43:52.557668,2023-02-03 07:43:52.558669,0.001001,SELECT
13,59500,3400,2023-02-03 07:43:52.567647,2023-02-03 07:43:52.909735,0.342088,INSERT
13,59500,3400,2023-02-03 07:43:52.919705,2023-02-03 07:43:52.919705,0.0,SELECT
13,63000,3500,2023-02-03 07:43:52.927687,2023-02-03 07:43:53.288722,0.361035,INSERT
13,63000,3500,2023-02-03 07:43:53.298693,2023-02-03 07:43:53.298693,0.0,SELECT
13,66600,3600,2023-02-03 07:43:53.308670,2023-02-03 07:43:53.670698,0.362028,INSERT
13,66600,3600,2023-02-03 07:43:53.682699,2023-02-03 07:43:53.682699,0.0,SELECT
13,70300,3700,2023-02-03 07:43:53.695634,2023-02-03 07:43:54.091480,0.395846,INSERT
13,70300,3700,2023-02-03 07:43:54.100457,2023-02-03 07:43:54.100457,0.0,SELECT
13,74100,3800,2023-02-03 07:43:54.112450,2023-02-03 07:43:54.562247,0.449797,INSERT
13,74100,3800,2023-02-03 07:43:54.570226,2023-02-03 07:43:54.570226,0.0,SELECT
13,78000,3900,2023-02-03 07:43:54.579201,2023-02-03 07:43:54.933258,0.354057,INSERT
13,78000,3900,2023-02-03 07:43:54.944230,2023-02-03 07:43:54.945223,0.000993,SELECT
13,82000,4000,2023-02-03 07:43:54.956209,2023-02-03 07:43:55.326285,0.370076,INSERT
13,82000,4000,2023-02-03 07:43:55.335259,2023-02-03 07:43:55.335259,0.0,SELECT
13,86100,4100,2023-02-03 07:43:55.346230,2023-02-03 07:43:55.738102,0.391872,INSERT
13,86100,4100,2023-02-03 07:43:55.749068,2023-02-03 07:43:55.749068,0.0,SELECT
13,90300,4200,2023-02-03 07:43:55.760075,2023-02-03 07:43:56.150993,0.390918,INSERT
13,90300,4200,2023-02-03 07:43:56.163985,2023-02-03 07:43:56.163985,0.0,SELECT
13,94600,4300,2023-02-03 07:43:56.176937,2023-02-03 07:43:56.614765,0.437828,INSERT
13,94600,4300,2023-02-03 07:43:56.627719,2023-02-03 07:43:56.628718,0.000999,SELECT
13,99000,4400,2023-02-03 07:43:56.641105,2023-02-03 07:43:57.166505,0.5254,INSERT
13,99000,4400,2023-02-03 07:43:57.177478,2023-02-03 07:43:57.178474,0.000996,SELECT
13,103500,4500,2023-02-03 07:43:57.192435,2023-02-03 07:43:57.648155,0.45572,INSERT
13,103500,4500,2023-02-03 07:43:57.662120,2023-02-03 07:43:57.662120,0.0,SELECT
13,108100,4600,2023-02-03 07:43:57.677078,2023-02-03 07:43:58.110224,0.433146,INSERT
13,108100,4600,2023-02-03 07:43:58.123193,2023-02-03 07:43:58.124192,0.000999,SELECT
13,112800,4700,2023-02-03 07:43:58.138017,2023-02-03 07:43:58.612309,0.474292,INSERT
13,112800,4700,2023-02-03 07:43:58.627267,2023-02-03 07:43:58.628266,0.000999,SELECT
13,117600,4800,2023-02-03 07:43:58.643266,2023-02-03 07:43:59.135950,0.492684,INSERT
13,117600,4800,2023-02-03 07:43:59.149910,2023-02-03 07:43:59.150911,0.001001,SELECT
13,122500,4900,2023-02-03 07:43:59.166873,2023-02-03 07:43:59.647797,0.480924,INSERT
13,122500,4900,2023-02-03 07:43:59.662757,2023-02-03 07:43:59.662757,0.0,SELECT
14,100,100,2023-02-03 07:43:59.685696,2023-02-03 07:43:59.700657,0.014961,INSERT
14,100,100,2023-02-03 07:43:59.704646,2023-02-03 07:43:59.705649,0.001003,SELECT
14,300,200,2023-02-03 07:43:59.709632,2023-02-03 07:43:59.734567,0.024935,INSERT
14,300,200,2023-02-03 07:43:59.736561,2023-02-03 07:43:59.736561,0.0,SELECT
14,600,300,2023-02-03 07:43:59.739553,2023-02-03 07:43:59.776720,0.037167,INSERT
14,600,300,2023-02-03 07:43:59.780706,2023-02-03 07:43:59.781705,0.000999,SELECT
14,1000,400,2023-02-03 07:43:59.784698,2023-02-03 07:43:59.830575,0.045877,INSERT
14,1000,400,2023-02-03 07:43:59.834564,2023-02-03 07:43:59.835560,0.000996,SELECT
14,1500,500,2023-02-03 07:43:59.837554,2023-02-03 07:43:59.898399,0.060845,INSERT
14,1500,500,2023-02-03 07:43:59.900387,2023-02-03 07:43:59.901384,0.000997,SELECT
14,2100,600,2023-02-03 07:43:59.905374,2023-02-03 07:43:59.980781,0.075407,INSERT
14,2100,600,2023-02-03 07:43:59.985770,2023-02-03 07:43:59.986766,0.000996,SELECT
14,2800,700,2023-02-03 07:43:59.989800,2023-02-03 07:44:00.074277,0.084477,INSERT
14,2800,700,2023-02-03 07:44:00.079263,2023-02-03 07:44:00.080256,0.000993,SELECT
14,3600,800,2023-02-03 07:44:00.084253,2023-02-03 07:44:00.192621,0.108368,INSERT
14,3600,800,2023-02-03 07:44:00.194617,2023-02-03 07:44:00.195614,0.000997,SELECT
14,4500,900,2023-02-03 07:44:00.199611,2023-02-03 07:44:00.295346,0.095735,INSERT
14,4500,900,2023-02-03 07:44:00.300335,2023-02-03 07:44:00.300335,0.0,SELECT
14,5500,1000,2023-02-03 07:44:00.304326,2023-02-03 07:44:00.409057,0.104731,INSERT
14,5500,1000,2023-02-03 07:44:00.413044,2023-02-03 07:44:00.413044,0.0,SELECT
14,6600,1100,2023-02-03 07:44:00.417034,2023-02-03 07:44:00.534731,0.117697,INSERT
14,6600,1100,2023-02-03 07:44:00.537713,2023-02-03 07:44:00.537713,0.0,SELECT
14,7800,1200,2023-02-03 07:44:00.540704,2023-02-03 07:44:00.666373,0.125669,INSERT
14,7800,1200,2023-02-03 07:44:00.670356,2023-02-03 07:44:00.671358,0.001002,SELECT
14,9100,1300,2023-02-03 07:44:00.675343,2023-02-03 07:44:00.808986,0.133643,INSERT
14,9100,1300,2023-02-03 07:44:00.813971,2023-02-03 07:44:00.814969,0.000998,SELECT
14,10500,1400,2023-02-03 07:44:00.817963,2023-02-03 07:44:00.968559,0.150596,INSERT
14,10500,1400,2023-02-03 07:44:00.973544,2023-02-03 07:44:00.974542,0.000998,SELECT
14,12000,1500,2023-02-03 07:44:00.977543,2023-02-03 07:44:01.138107,0.160564,INSERT
14,12000,1500,2023-02-03 07:44:01.143093,2023-02-03 07:44:01.143093,0.0,SELECT
14,13600,1600,2023-02-03 07:44:01.151075,2023-02-03 07:44:01.333583,0.182508,INSERT
14,13600,1600,2023-02-03 07:44:01.338570,2023-02-03 07:44:01.338570,0.0,SELECT
14,15300,1700,2023-02-03 07:44:01.343564,2023-02-03 07:44:01.523398,0.179834,INSERT
14,15300,1700,2023-02-03 07:44:01.529382,2023-02-03 07:44:01.529382,0.0,SELECT
14,17100,1800,2023-02-03 07:44:01.534370,2023-02-03 07:44:01.725706,0.191336,INSERT
14,17100,1800,2023-02-03 07:44:01.730687,2023-02-03 07:44:01.730687,0.0,SELECT
14,19000,1900,2023-02-03 07:44:01.736673,2023-02-03 07:44:01.940141,0.203468,INSERT
14,19000,1900,2023-02-03 07:44:01.945124,2023-02-03 07:44:01.945124,0.0,SELECT
14,21000,2000,2023-02-03 07:44:01.952103,2023-02-03 07:44:02.174445,0.222342,INSERT
14,21000,2000,2023-02-03 07:44:02.182420,2023-02-03 07:44:02.183418,0.000998,SELECT
14,23100,2100,2023-02-03 07:44:02.191400,2023-02-03 07:44:02.424933,0.233533,INSERT
14,23100,2100,2023-02-03 07:44:02.430917,2023-02-03 07:44:02.430917,0.0,SELECT
14,25300,2200,2023-02-03 07:44:02.436902,2023-02-03 07:44:02.664293,0.227391,INSERT
14,25300,2200,2023-02-03 07:44:02.670278,2023-02-03 07:44:02.671280,0.001002,SELECT
14,27600,2300,2023-02-03 07:44:02.678256,2023-02-03 07:44:02.913627,0.235371,INSERT
14,27600,2300,2023-02-03 07:44:02.919617,2023-02-03 07:44:02.919617,0.0,SELECT
14,30000,2400,2023-02-03 07:44:02.927594,2023-02-03 07:44:03.179935,0.252341,INSERT
14,30000,2400,2023-02-03 07:44:03.186905,2023-02-03 07:44:03.187904,0.000999,SELECT
14,32500,2500,2023-02-03 07:44:03.195900,2023-02-03 07:44:03.453805,0.257905,INSERT
14,32500,2500,2023-02-03 07:44:03.460784,2023-02-03 07:44:03.461777,0.000993,SELECT
14,35100,2600,2023-02-03 07:44:03.467764,2023-02-03 07:44:03.827095,0.359331,INSERT
14,35100,2600,2023-02-03 07:44:03.833074,2023-02-03 07:44:03.833074,0.0,SELECT
14,37800,2700,2023-02-03 07:44:03.842053,2023-02-03 07:44:04.120306,0.278253,INSERT
14,37800,2700,2023-02-03 07:44:04.126291,2023-02-03 07:44:04.126291,0.0,SELECT
14,40600,2800,2023-02-03 07:44:04.135300,2023-02-03 07:44:04.436459,0.301159,INSERT
14,40600,2800,2023-02-03 07:44:04.443443,2023-02-03 07:44:04.443443,0.0,SELECT
14,43500,2900,2023-02-03 07:44:04.450421,2023-02-03 07:44:04.722701,0.27228,INSERT
14,43500,2900,2023-02-03 07:44:04.730672,2023-02-03 07:44:04.730672,0.0,SELECT
14,46500,3000,2023-02-03 07:44:04.739650,2023-02-03 07:44:05.011681,0.272031,INSERT
14,46500,3000,2023-02-03 07:44:05.017667,2023-02-03 07:44:05.017667,0.0,SELECT
14,49600,3100,2023-02-03 07:44:05.025644,2023-02-03 07:44:05.360428,0.334784,INSERT
14,49600,3100,2023-02-03 07:44:05.368410,2023-02-03 07:44:05.369406,0.000996,SELECT
14,52800,3200,2023-02-03 07:44:05.378382,2023-02-03 07:44:05.728506,0.350124,INSERT
14,52800,3200,2023-02-03 07:44:05.737483,2023-02-03 07:44:05.738475,0.000992,SELECT
14,56100,3300,2023-02-03 07:44:05.747451,2023-02-03 07:44:06.105185,0.357734,INSERT
14,56100,3300,2023-02-03 07:44:06.112163,2023-02-03 07:44:06.112163,0.0,SELECT
14,59500,3400,2023-02-03 07:44:06.124131,2023-02-03 07:44:06.501047,0.376916,INSERT
14,59500,3400,2023-02-03 07:44:06.510022,2023-02-03 07:44:06.510022,0.0,SELECT
14,63000,3500,2023-02-03 07:44:06.520994,2023-02-03 07:44:06.887400,0.366406,INSERT
14,63000,3500,2023-02-03 07:44:06.897372,2023-02-03 07:44:06.897372,0.0,SELECT
14,66600,3600,2023-02-03 07:44:06.907345,2023-02-03 07:44:07.341395,0.43405,INSERT
14,66600,3600,2023-02-03 07:44:07.351365,2023-02-03 07:44:07.351365,0.0,SELECT
14,70300,3700,2023-02-03 07:44:07.362333,2023-02-03 07:44:07.762264,0.399931,INSERT
14,70300,3700,2023-02-03 07:44:07.772238,2023-02-03 07:44:07.773241,0.001003,SELECT
14,74100,3800,2023-02-03 07:44:07.784208,2023-02-03 07:44:08.191712,0.407504,INSERT
14,74100,3800,2023-02-03 07:44:08.202895,2023-02-03 07:44:08.202895,0.0,SELECT
14,78000,3900,2023-02-03 07:44:08.214895,2023-02-03 07:44:08.633883,0.418988,INSERT
14,78000,3900,2023-02-03 07:44:08.644854,2023-02-03 07:44:08.645851,0.000997,SELECT
14,82000,4000,2023-02-03 07:44:08.657819,2023-02-03 07:44:09.083690,0.425871,INSERT
14,82000,4000,2023-02-03 07:44:09.096655,2023-02-03 07:44:09.097652,0.000997,SELECT
14,86100,4100,2023-02-03 07:44:09.109623,2023-02-03 07:44:09.552705,0.443082,INSERT
14,86100,4100,2023-02-03 07:44:09.565671,2023-02-03 07:44:09.566671,0.001,SELECT
14,90300,4200,2023-02-03 07:44:09.580650,2023-02-03 07:44:09.965869,0.385219,INSERT
14,90300,4200,2023-02-03 07:44:09.977835,2023-02-03 07:44:09.977835,0.0,SELECT
14,94600,4300,2023-02-03 07:44:09.991797,2023-02-03 07:44:10.464665,0.472868,INSERT
14,94600,4300,2023-02-03 07:44:10.477631,2023-02-03 07:44:10.477631,0.0,SELECT
14,99000,4400,2023-02-03 07:44:10.491594,2023-02-03 07:44:10.960326,0.468732,INSERT
14,99000,4400,2023-02-03 07:44:10.975285,2023-02-03 07:44:10.975285,0.0,SELECT
14,103500,4500,2023-02-03 07:44:10.988253,2023-02-03 07:44:11.461529,0.473276,INSERT
14,103500,4500,2023-02-03 07:44:11.475499,2023-02-03 07:44:11.476493,0.000994,SELECT
14,108100,4600,2023-02-03 07:44:11.490455,2023-02-03 07:44:11.981459,0.491004,INSERT
14,108100,4600,2023-02-03 07:44:11.998450,2023-02-03 07:44:11.998450,0.0,SELECT
14,112800,4700,2023-02-03 07:44:12.012379,2023-02-03 07:44:12.523918,0.511539,INSERT
14,112800,4700,2023-02-03 07:44:12.538882,2023-02-03 07:44:12.538882,0.0,SELECT
14,117600,4800,2023-02-03 07:44:12.554839,2023-02-03 07:44:13.084636,0.529797,INSERT
14,117600,4800,2023-02-03 07:44:13.099596,2023-02-03 07:44:13.099596,0.0,SELECT
14,122500,4900,2023-02-03 07:44:13.115554,2023-02-03 07:44:13.633596,0.518042,INSERT
14,122500,4900,2023-02-03 07:44:13.648559,2023-02-03 07:44:13.648559,0.0,SELECT
15,100,100,2023-02-03 07:44:13.667507,2023-02-03 07:44:13.683276,0.015769,INSERT
15,100,100,2023-02-03 07:44:13.689273,2023-02-03 07:44:13.690261,0.000988,SELECT
15,300,200,2023-02-03 07:44:13.693265,2023-02-03 07:44:13.718183,0.024918,INSERT
15,300,200,2023-02-03 07:44:13.721184,2023-02-03 07:44:13.721184,0.0,SELECT
15,600,300,2023-02-03 07:44:13.726045,2023-02-03 07:44:13.763963,0.037918,INSERT
